event_id,ticker,zone_id,structural_zone_key,event_timestamp,event_type,direction,price_at_event,boundary_price,close_distance_pct,bar_index,local_bar_index,global_bar_index,touch_count_before_event,meaningful_touch_count_before_event,is_first_meaningful_test,bars_since_last_touch,days_since_last_touch,zone_class,zone_side,zone_timeframe,zone_width_pct,confluence_count,metadata_json,label,success_flag,failure_flag,unresolved_flag,false_breakout_flag,failed_follow_through_flag,breakout_confirmed_flag,hold_outside_flag,target_hit_flag,retest_success_flag,max_favorable_excursion,max_adverse_excursion,follow_through_pct,reentry_flag,bars_to_reentry,bars_to_target,failure_subtype,bars_to_failure,reentry_depth_pct,post_breakout_best_close_pct,move_over_atr,move_over_zone_width,hold_outside_bars,breakout_quality_score,outcome_window_end
HD::20250821::support::4::probe::2025-08-21T00:00:00,HD,HD::20250821::support::4,HD::support::400.6900::5.0200::vp_D::D,2025-08-21,probe,down,397.70001220703125,398.1785663016637,-0.0012018579982275746,75,0,75,0,0,True,,,inventory,support,D,0.012527415864681413,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20250821::resistance::1::probe::2025-08-22T00:00:00,HD,HD::20250821::resistance::1,"HD::resistance::404.7400::9.1100::avwap_D,vp_D::D",2025-08-22,probe,up,412.7900085449219,409.29464688142144,0.008539964277893644,76,1,76,0,0,True,,,composite,resistance,D,0.022510601354050887,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20250821::resistance::1::test::2025-08-25T00:00:00,HD,HD::20250821::resistance::1,"HD::resistance::404.7400::9.1100::avwap_D,vp_D::D",2025-08-25,test,up,408.8999938964844,409.29464688142144,-0.0009642270866332741,77,2,77,1,1,False,1.0,3.0,composite,resistance,D,0.022510601354050887,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20250828::resistance::1::probe::2025-09-04T00:00:00,HD,HD::20250828::resistance::1,HD::resistance::408.4650::4.0850::avwap_D::D,2025-09-04,probe,up,411.69000244140625,410.50613952007694,0.0028839103909952786,84,4,84,0,0,True,,,cost,resistance,D,0.010000000000000064,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-28T00:00:00"", ""zone_valid_to"": ""2025-09-04T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20250926::support::4::test::2025-09-29T00:00:00,HD,HD::20250926::support::4,HD::support::406.5000::4.5650::vp_D::D,2025-09-29,test,down,406.79998779296875,404.2175,0.0063888569717263045,101,1,101,0,0,True,,,inventory,support,D,0.011230012300123136,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-09-26T00:00:00"", ""zone_valid_to"": ""2025-10-02T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20250926::support::3::test::2025-10-01T00:00:00,HD,HD::20250926::support::3,HD::support::398.2550::3.9825::avwap_D::D,2025-10-01,test,down,397.0199890136719,396.2618167012255,0.0019133115543606347,103,3,103,0,0,True,,,cost,support,D,0.01000000000000001,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-09-26T00:00:00"", ""zone_valid_to"": ""2025-10-02T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20250926::support::4::probe::2025-10-01T00:00:00,HD,HD::20250926::support::4,HD::support::406.5000::4.5650::vp_D::D,2025-10-01,probe,down,397.0199890136719,404.2175,-0.017806035083409544,103,3,103,2,1,False,1.0,1.0,inventory,support,D,0.011230012300123136,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-26T00:00:00"", ""zone_valid_to"": ""2025-10-02T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20250926::support::3::probe::2025-10-02T00:00:00,HD,HD::20250926::support::3,HD::support::398.2550::3.9825::avwap_D::D,2025-10-02,probe,down,395.010009765625,396.2618167012255,-0.003159040015567094,104,4,104,1,1,False,1.0,1.0,cost,support,D,0.01000000000000001,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-26T00:00:00"", ""zone_valid_to"": ""2025-10-02T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20250926::support::4::breakout_down::2025-10-02T00:00:00,HD,HD::20250926::support::4,HD::support::406.5000::4.5650::vp_D::D,2025-10-02,breakout_down,down,395.010009765625,404.2175,-0.022778554205038062,104,4,104,3,1,False,1.0,1.0,inventory,support,D,0.011230012300123136,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-09-26T00:00:00"", ""zone_valid_to"": ""2025-10-02T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.05121391986580641,0.005847946891179701,0.03913830432253929,0,,4.0,none,,0.0,0.04875828280162501,,4.560450914665949,21.0,3.7121391986580643,2025-10-30
HD::20251003::support::4::test::2025-10-06T00:00:00,HD,HD::20251003::support::4,HD::support::389.8700::3.8975::avwap_D::D,2025-10-06,test,down,389.3299865722656,387.92261421381494,0.003627971937915875,106,1,106,0,0,True,,,cost,support,D,0.009999999999999978,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-03T00:00:00"", ""zone_valid_to"": ""2025-10-09T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251003::support::4::probe::2025-10-07T00:00:00,HD,HD::20251003::support::4,HD::support::389.8700::3.8975::avwap_D::D,2025-10-07,probe,down,386.80999755859375,387.92261421381494,-0.0028681407436791945,107,2,107,1,1,False,1.0,1.0,cost,support,D,0.009999999999999978,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-03T00:00:00"", ""zone_valid_to"": ""2025-10-09T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251003::support::4::breakout_down::2025-10-08T00:00:00,HD,HD::20251003::support::4,HD::support::389.8700::3.8975::avwap_D::D,2025-10-08,breakout_down,down,383.7900085449219,387.92261421381494,-0.010653170290854084,108,3,108,2,1,False,1.0,1.0,cost,support,D,0.009999999999999978,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-10-03T00:00:00"", ""zone_valid_to"": ""2025-10-09T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,1,0.03455016928631935,0.02756712352251676,0.02592566764506226,1,7.0,20.0,none,,1.0201758390076248,0.02592566764506226,,3.4550169286319425,5.0,-3.815905019197805,2025-11-05
HD::20251003::support::3::probe::2025-10-09T00:00:00,HD,HD::20251003::support::3,HD::support::384.9400::4.2150::avwap_D::D,2025-10-09,probe,down,377.69000244140625,382.8337162672584,-0.013435895552786955,109,4,109,0,0,True,,,cost,support,D,0.010947614083329034,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-03T00:00:00"", ""zone_valid_to"": ""2025-10-09T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251010::resistance::1::probe::2025-10-14T00:00:00,HD,HD::20251010::resistance::1,HD::resistance::385.0400::4.2050::avwap_D::D,2025-10-14,probe,up,387.7200012207031,387.13971306076854,0.0014989114791318133,112,2,112,0,0,True,,,cost,resistance,D,0.010919004698007512,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251010::resistance::2::test::2025-10-15T00:00:00,HD,HD::20251010::resistance::2,HD::resistance::389.7400::3.8975::avwap_D::D,2025-10-15,test,up,388.29998779296875,391.6868113922714,-0.008646764457715632,113,3,113,0,0,True,,,cost,resistance,D,0.01000000000000004,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251010::resistance::1::test::2025-10-16T00:00:00,HD,HD::20251010::resistance::1,HD::resistance::385.0400::4.2050::avwap_D::D,2025-10-16,test,up,387.3900146484375,387.13971306076854,0.0006465407170193053,114,4,114,2,1,False,1.0,1.0,cost,resistance,D,0.010919004698007512,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251017::resistance::1::probe::2025-10-17T00:00:00,HD,HD::20251017::resistance::1,"HD::resistance::387.5800::7.5750::avwap_D,vp_D::D",2025-10-17,probe,up,391.8999938964844,391.3672029014897,0.001361358312716848,115,0,115,0,0,True,,,composite,resistance,D,0.019545270204934646,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251017::resistance::1::test::2025-10-20T00:00:00,HD,HD::20251017::resistance::1,"HD::resistance::387.5800::7.5750::avwap_D,vp_D::D",2025-10-20,test,up,388.8900146484375,391.3672029014897,-0.006329575484831106,116,1,116,1,1,False,1.0,3.0,composite,resistance,D,0.019545270204934646,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251017::support::5::test::2025-10-23T00:00:00,HD,HD::20251017::support::5,"HD::support::384.5350::5.1025::avwap_D,vp_D::D",2025-10-23,test,down,385.0299987792969,381.9828053569794,0.007977305207415705,119,4,119,0,0,True,,,composite,support,D,0.013268383582482748,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251024::support::2::probe::2025-10-29T00:00:00,HD,HD::20251024::support::2,"HD::support::384.4550::4.8750::avwap_D,vp_D::D",2025-10-29,probe,down,378.0400085449219,382.0155402819316,-0.010406727784099354,123,3,123,0,0,True,,,composite,support,D,0.012682009258643209,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251024::support::2::breakout_down::2025-10-30T00:00:00,HD,HD::20251024::support::2,"HD::support::384.4550::4.8750::avwap_D,vp_D::D",2025-10-30,breakout_down,down,379.54998779296875,382.0155402819316,-0.006454063327222825,124,4,124,1,1,False,1.0,1.0,composite,support,D,0.012682009258643209,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,1,0.126939781913685,0.010881320025401433,0.05962317242275406,0,,5.0,none,,0.21831924716107592,0.1242787101231204,,10.009437725900675,3.0,3.522843841848243,2025-11-28
HD::20251121::resistance::1::probe::2025-11-21T00:00:00,HD,HD::20251121::resistance::1,"HD::resistance::335.1750::8.5075::avwap_D,vp_D::D",2025-11-21,probe,up,343.32000732421875,339.4293098680346,0.011462467568569197,140,0,140,0,0,True,,,composite,resistance,D,0.025380158965918623,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251121::resistance::2::test::2025-11-21T00:00:00,HD,HD::20251121::resistance::2,HD::resistance::342.9750::4.6525::vp_D::D,2025-11-21,test,up,343.32000732421875,345.30049635569253,-0.005735552228785931,140,0,140,0,0,True,,,inventory,resistance,D,0.013561668548635495,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251121::resistance::1::test::2025-11-24T00:00:00,HD,HD::20251121::resistance::1,"HD::resistance::335.1750::8.5075::avwap_D,vp_D::D",2025-11-24,test,up,336.5799865722656,339.4293098680346,-0.008394452726774632,141,1,141,1,1,False,1.0,3.0,composite,resistance,D,0.025380158965918623,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251121::resistance::2::probe::2025-11-25T00:00:00,HD,HD::20251121::resistance::2,HD::resistance::342.9750::4.6525::vp_D::D,2025-11-25,probe,up,351.07000732421875,345.30049635569253,0.016708666884113228,142,2,142,1,1,False,2.0,4.0,inventory,resistance,D,0.013561668548635495,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251121::resistance::1::breakout_up::2025-11-26T00:00:00,HD,HD::20251121::resistance::1,"HD::resistance::335.1750::8.5075::avwap_D,vp_D::D",2025-11-26,breakout_up,up,355.4700012207031,339.4293098680346,0.04725782625815356,143,3,143,3,1,False,1.0,1.0,composite,resistance,D,0.025380158965918623,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",unresolved,0,0,1,0,0,1,1,0,0,0.0191858871375882,0.015388081137420446,-0.012096626376916084,0,,,unresolved,,0.0,0.0068641585310353906,,0.7559403849026985,6.0,2.391858871375882,2025-12-04
HD::20251121::resistance::2::breakout_up::2025-11-26T00:00:00,HD,HD::20251121::resistance::2,HD::resistance::342.9750::4.6525::vp_D::D,2025-11-26,breakout_up,up,355.4700012207031,345.30049635569253,0.029451173607740872,143,3,143,2,1,False,1.0,1.0,inventory,resistance,D,0.013561668548635495,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",unresolved,0,0,1,0,0,1,1,0,0,0.0191858871375882,0.015388081137420446,-0.012096626376916084,0,,,unresolved,,0.0,0.0068641585310353906,,1.4147143523514725,6.0,2.391858871375882,2025-12-04
HD::20251121::resistance::1::probe::2025-11-28T00:00:00,HD,HD::20251121::resistance::1,"HD::resistance::335.1750::8.5075::avwap_D,vp_D::D",2025-11-28,probe,up,356.9200134277344,339.4293098680346,0.05152973844981136,144,4,144,4,1,False,1.0,2.0,composite,resistance,D,0.025380158965918623,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251201::resistance::1::test::2025-12-01T00:00:00,HD,HD::20251201::resistance::1,HD::resistance::356.9800::4.6600::vp_D::D,2025-12-01,test,up,357.3299865722656,359.3098943869273,-0.005510306967860924,145,0,145,0,0,True,,,inventory,resistance,D,0.013052807766144947,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-12-01T00:00:00"", ""zone_valid_to"": ""2025-12-03T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
HD::20251204::support::6::probe::2025-12-04T00:00:00,HD,HD::20251204::support::6,HD::support::353.8850::3.5400::avwap_D::D,2025-12-04,probe,down,351.1700134277344,352.1153746240178,-0.0026848052212797634,148,0,148,0,0,True,,,cost,support,D,0.010000000000000045,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-12-04T00:00:00"", ""zone_valid_to"": null}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20250617::support::1::probe::2025-06-18T00:00:00,JNJ,JNJ::20250617::support::1,"JNJ::support::154.2000::5.0825::avwap_D,vp_D,vp_W::D,W",2025-06-18,probe,down,150.72999572753906,151.66012702941896,-0.006132998304158548,31,1,31,0,0,True,,,composite,support,"D,W",0.03295910504787401,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20250617::support::1::breakout_down::2025-06-20T00:00:00,JNJ,JNJ::20250617::support::1,"JNJ::support::154.2000::5.0825::avwap_D,vp_D,vp_W::D,W",2025-06-20,breakout_down,down,149.7899932861328,151.66012702941896,-0.012331083851218052,32,2,32,1,1,False,1.0,2.0,composite,support,"D,W",0.03295910504787401,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",failure,0,1,0,1,0,1,1,0,0,0.0003337191749068444,0.10901931078840951,-0.09726956390462436,1,3.0,,fast_false_breakout,3.0,2.581464500067177,-0.010214394196301647,,0.010125249894440642,2.0,-18.44837880878835,2025-07-21
JNJ::20250617::support::1::retest_down::2025-06-23T00:00:00,JNJ,JNJ::20250617::support::1,"JNJ::support::154.2000::5.0825::avwap_D,vp_D,vp_W::D,W",2025-06-23,retest_down,down,151.32000732421875,151.66012702941896,-0.0022426442062403965,33,3,33,2,2,False,,,composite,support,"D,W",0.03295910504787401,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""retest_down"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20250617::support::1::test::2025-06-24T00:00:00,JNJ,JNJ::20250617::support::1,"JNJ::support::154.2000::5.0825::avwap_D,vp_D,vp_W::D,W",2025-06-24,test,down,152.19000244140625,151.66012702941896,0.003493834683947654,34,4,34,3,1,False,1.0,1.0,composite,support,"D,W",0.03295910504787401,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20250625::resistance::1::test::2025-07-01T00:00:00,JNJ,JNJ::20250625::resistance::1,"JNJ::resistance::154.0050::5.4750::avwap_D,vp_D,vp_W::D,W",2025-07-01,test,up,155.9199981689453,156.742463722229,-0.005247241454244393,39,4,39,0,0,True,,,composite,resistance,"D,W",0.035543176987366955,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-06-25T00:00:00"", ""zone_valid_to"": ""2025-07-01T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20250717::support::2::probe::2025-07-17T00:00:00,JNJ,JNJ::20250717::support::2,JNJ::support::164.5200::2.0000::vp_D::D,2025-07-17,probe,down,162.97999572753906,163.51823453505835,-0.003291613372965408,50,0,50,0,0,True,,,inventory,support,D,0.012162874337499328,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-17T00:00:00"", ""zone_valid_to"": ""2025-07-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20250717::support::2::test::2025-07-18T00:00:00,JNJ,JNJ::20250717::support::2,JNJ::support::164.5200::2.0000::vp_D::D,2025-07-18,test,down,163.6999969482422,163.51823453505835,0.0011115727472269339,51,1,51,1,1,False,1.0,1.0,inventory,support,D,0.012162874337499328,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-17T00:00:00"", ""zone_valid_to"": ""2025-07-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20250731::resistance::1::probe::2025-08-04T00:00:00,JNJ,JNJ::20250731::resistance::1,"JNJ::resistance::168.0200::2.3375::avwap_D,vp_D::D",2025-08-04,probe,up,171.0399932861328,169.1863431485494,0.010956263390336738,62,2,62,0,0,True,,,composite,resistance,D,0.013913282408344226,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20250731::resistance::1::breakout_up::2025-08-05T00:00:00,JNJ,JNJ::20250731::resistance::1,"JNJ::resistance::168.0200::2.3375::avwap_D,vp_D::D",2025-08-05,breakout_up,up,170.74000549316406,169.1863431485494,0.009183142774417083,63,3,63,1,1,False,1.0,1.0,composite,resistance,D,0.013913282408344226,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.061028451644055376,0.00620834475389104,0.04252075830656223,0,,8.0,none,,0.0,0.0500760660530204,,4.386344634782568,21.0,3.8102845164405537,2025-09-03
JNJ::20250912::support::3::probe::2025-09-18T00:00:00,JNJ,JNJ::20250912::support::3,"JNJ::support::177.8850::5.7075::avwap_D,vp_D,vp_W::D,W",2025-09-18,probe,down,174.16000366210938,175.0339018646876,-0.00499273679709095,94,4,94,0,0,True,,,composite,support,"D,W",0.032078610838164046,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-12T00:00:00"", ""zone_valid_to"": ""2025-09-18T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251003::support::3::test::2025-10-07T00:00:00,JNJ,JNJ::20251003::support::3,JNJ::support::185.9000::2.1350::vp_D::D,2025-10-07,test,down,188.88999938964844,184.83174982309342,0.021956452668111734,107,2,107,0,0,True,,,inventory,support,D,0.011486018393423237,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-03T00:00:00"", ""zone_valid_to"": ""2025-10-09T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251010::support::3::test::2025-10-14T00:00:00,JNJ,JNJ::20251010::support::3,"JNJ::support::188.7750::3.0600::avwap_D,vp_D::D",2025-10-14,test,down,190.85000610351562,187.24570779085158,0.019249030352620666,112,2,112,0,0,True,,,composite,support,D,0.016214372205886222,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251024::support::3::probe::2025-10-28T00:00:00,JNJ,JNJ::20251024::support::3,JNJ::support::188.9400::2.2475::vp_D::D,2025-10-28,probe,down,186.92999267578125,187.81530584573747,-0.004713743461799507,122,2,122,0,0,True,,,inventory,support,D,0.011892146314088433,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251024::support::4::probe::2025-10-28T00:00:00,JNJ,JNJ::20251024::support::4,"JNJ::support::191.4400::5.1325::avwap_D,vp_D::D",2025-10-28,probe,down,186.92999267578125,188.8752926294009,-0.010299388165272537,122,2,122,0,0,True,,,composite,support,D,0.026806711525936503,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251024::support::3::breakout_down::2025-10-29T00:00:00,JNJ,JNJ::20251024::support::3,JNJ::support::188.9400::2.2475::vp_D::D,2025-10-29,breakout_down,down,186.60000610351562,187.81530584573747,-0.006470717265290583,123,3,123,1,1,False,1.0,1.0,inventory,support,D,0.011892146314088433,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",failure,0,1,0,1,0,1,0,0,1,0.007931462689808782,0.11366554534468754,-0.11232578118700945,1,1.0,,fast_false_breakout,1.0,8.787575649552853,0.0032154666875132574,,0.6669496388900383,1.0,-68.22129056952474,2025-11-26
