zone_id,structural_zone_key,ticker,valid_from,valid_to,zone_class,side,lower,upper,center,timeframe,source_reason,confluence_count,metadata
AVGO::20250625::support::3,AVGO::support::261.8900::4.7900::vp_D::D,AVGO,2025-06-25,2025-07-01 23:59:59.999999,inventory,support,259.4944149430593,264.28450936317444,261.8894621531169,D,vp_D,1,"{'institutional_score': 166.14712257514262, 'structural_score': 158.3471225751426, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AVGO::20250702::resistance::1,AVGO::resistance::270.9300::2.7100::avwap_D::D,AVGO,2025-07-02,2025-07-09 23:59:59.999999,cost,resistance,269.5731570875475,272.2824350482263,270.9277960678869,D,avwap_D,1,"{'institutional_score': 68.65149482281616, 'structural_score': 68.65149482281616, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20250702::support::2,AVGO::support::230.0100::9.1150::vp_W::W,AVGO,2025-07-02,2025-07-09 23:59:59.999999,inventory,support,225.4536941655477,234.56796822865806,230.01083119710287,W,vp_W,1,"{'institutional_score': 24.050126040244173, 'structural_score': 16.730126040244173, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'VP (W, 1d higher-timeframe composite)', 'source_types': ['vp_W'], 'timeframes': ['W']}"
AVGO::20250702::support::3,AVGO::support::245.1050::2.4500::avwap_D::D,AVGO,2025-07-02,2025-07-09 23:59:59.999999,cost,support,243.8805490973653,246.33160989231368,245.1060794948395,D,avwap_D,1,"{'institutional_score': 30.035999053085366, 'structural_score': 22.715999053085365, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20250702::support::4,"AVGO::support::254.2150::23.6875::avwap_D,vp_D,vp_W::D,W",AVGO,2025-07-02,2025-07-09 23:59:59.999999,composite,support,242.36986064275106,266.05845374504725,254.21415719389915,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 68.46841702778828, 'structural_score': 61.62841702778828, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250710::support::1,AVGO::support::247.3750::2.4750::avwap_D::D,AVGO,2025-07-10,2025-07-16 23:59:59.999999,cost,support,246.1395886601661,248.61335337031852,247.37647101524232,D,avwap_D,1,"{'institutional_score': 22.966779216032556, 'structural_score': 15.886779216032554, 'touch_count': 5, 'reaction_score': 3.5400000000000005, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20250710::support::2,"AVGO::support::255.0950::23.4275::avwap_D,vp_D,vp_W::D,W",AVGO,2025-07-10,2025-07-16 23:59:59.999999,composite,support,243.37871017456055,266.8071418762207,255.09292602539062,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 47.187146540916515, 'structural_score': 40.827146540916516, 'touch_count': 8, 'reaction_score': 3.1800000000000006, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250710::support::3,"AVGO::support::272.3300::9.0650::avwap_D,vp_D::D",AVGO,2025-07-10,2025-07-16 23:59:59.999999,composite,support,267.79511137644454,276.859937432607,272.3275244045258,D,"avwap_D,vp_D",2,"{'institutional_score': 88.83536199199229, 'structural_score': 81.03536199199229, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AVGO::20250717::support::1,AVGO::support::230.5450::5.9475::vp_W::W,AVGO,2025-07-17,2025-07-23 23:59:59.999999,inventory,support,227.56977730433147,233.5177140490214,230.54374567667645,W,vp_W,1,"{'institutional_score': 19.502397741038912, 'structural_score': 12.18239774103891, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'VP (W, 1d higher-timeframe composite)', 'source_types': ['vp_W'], 'timeframes': ['W']}"
AVGO::20250717::support::2,"AVGO::support::260.1000::36.2100::avwap_D,vp_D,vp_W::D,W",AVGO,2025-07-17,2025-07-23 23:59:59.999999,composite,support,241.99407448450725,278.2039333820343,260.09900393327075,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 52.33616314426791, 'structural_score': 46.456163144267904, 'touch_count': 10, 'reaction_score': 2.9400000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250717::support::3,AVGO::support::280.0850::2.8000::avwap_D::D,AVGO,2025-07-17,2025-07-23 23:59:59.999999,cost,support,278.68367264446476,281.48451357556496,280.08409311001486,D,avwap_D,1,"{'institutional_score': 166.25336054909496, 'structural_score': 158.45336054909495, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20250724::support::1,"AVGO::support::249.5900::15.1875::avwap_D,vp_W::D,W",AVGO,2025-07-24,2025-07-30 23:59:59.999999,composite,support,241.9942429637909,257.1822041914305,249.5882235776107,"D,W","avwap_D,vp_W",2,"{'institutional_score': 35.57884581085965, 'structural_score': 28.738845810859644, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250724::support::2,"AVGO::support::274.5800::12.6075::avwap_D,vp_D,vp_W::D,W",AVGO,2025-07-24,2025-07-30 23:59:59.999999,composite,support,268.2755797068278,280.8839218775431,274.57975079218545,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 68.67583166265463, 'structural_score': 61.595831662654625, 'touch_count': 5, 'reaction_score': 3.5400000000000005, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250724::support::3,AVGO::support::282.8000::2.8275::avwap_D::D,AVGO,2025-07-24,2025-07-30 23:59:59.999999,cost,support,281.387292207968,284.21530519498276,282.8012987014754,D,avwap_D,1,"{'institutional_score': 166.2540724553279, 'structural_score': 158.4540724553279, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20250731::support::1,"AVGO::support::251.7950::16.0825::avwap_D,vp_W::D,W",AVGO,2025-07-31,2025-08-06 23:59:59.999999,composite,support,243.75433355967203,259.8376284431484,251.7959810014102,"D,W","avwap_D,vp_W",2,"{'institutional_score': 31.475301744233192, 'structural_score': 24.635301744233193, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250731::support::2,AVGO::support::267.0150::2.6700::avwap_D::D,AVGO,2025-07-31,2025-08-06 23:59:59.999999,cost,support,265.6814863422041,268.3516520340856,267.01656918814484,D,avwap_D,1,"{'institutional_score': 22.507543391934803, 'structural_score': 14.947543391934804, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20250731::support::3,"AVGO::support::279.7200::21.1950::avwap_D,vp_D,vp_W::D,W",AVGO,2025-07-31,2025-08-06 23:59:59.999999,composite,support,269.12184122721357,290.31751941045127,279.7196803188324,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 39.65733203440089, 'structural_score': 33.057332034400886, 'touch_count': 7, 'reaction_score': 3.3000000000000003, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250807::support::1,"AVGO::support::263.5200::43.7675::avwap_D,vp_D,vp_W::D,W",AVGO,2025-08-07,2025-08-13 23:59:59.999999,composite,support,241.63391383488974,285.40156567053,263.5177397527099,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 39.10953977831843, 'structural_score': 33.949539778318425, 'touch_count': 13, 'reaction_score': 2.5800000000000005, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250807::support::2,AVGO::support::288.6550::5.2225::vp_D::D,AVGO,2025-08-07,2025-08-13 23:59:59.999999,inventory,support,286.04270584742227,291.26480707168577,288.653756459554,D,vp_D,1,"{'institutional_score': 44.6958112247256, 'structural_score': 37.1358112247256, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AVGO::20250807::support::3,"AVGO::support::296.5800::6.5800::avwap_D,vp_D::D",AVGO,2025-08-07,2025-08-13 23:59:59.999999,composite,support,293.2906146476137,299.87135915756227,296.580986902588,D,"avwap_D,vp_D",2,"{'institutional_score': 103.076991056187, 'structural_score': 95.276991056187, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AVGO::20250814::support::1,"AVGO::support::261.6650::34.9500::avwap_D,vp_W::D,W",AVGO,2025-08-14,2025-08-20 23:59:59.999999,composite,support,244.1916738096873,279.1408368206024,261.66625531514484,"D,W","avwap_D,vp_W",2,"{'institutional_score': 36.52315554655849, 'structural_score': 31.12315554655849, 'touch_count': 12, 'reaction_score': 2.7, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250814::support::2,"AVGO::support::288.2500::7.4975::avwap_D,vp_D::D",AVGO,2025-08-14,2025-08-20 23:59:59.999999,composite,support,284.5034314584732,292.00105711460117,288.2522442865372,D,"avwap_D,vp_D",2,"{'institutional_score': 33.01706506190514, 'structural_score': 25.937065061905145, 'touch_count': 5, 'reaction_score': 3.5400000000000005, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AVGO::20250814::support::3,AVGO::support::300.7350::15.9175::vp_D::D,AVGO,2025-08-14,2025-08-20 23:59:59.999999,inventory,support,292.77747947216034,308.6946765995026,300.7360780358315,D,vp_D,1,"{'institutional_score': 66.77742398740993, 'structural_score': 59.21742398740994, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'vp_D', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AVGO::20250821::resistance::1,AVGO::resistance::295.7650::7.4250::vp_D::D,AVGO,2025-08-21,2025-08-27 23:59:59.999999,inventory,resistance,292.0519860553742,299.4770594183604,295.7645227368673,D,vp_D,1,"{'institutional_score': 107.99189546171752, 'structural_score': 100.43189546171752, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'vp_D', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AVGO::20250821::resistance::2,"AVGO::resistance::303.2050::8.9875::avwap_D,vp_D::D",AVGO,2025-08-21,2025-08-27 23:59:59.999999,composite,resistance,298.70856492042543,307.6972641913096,303.20291455586755,D,"avwap_D,vp_D",2,"{'institutional_score': 48.41216248150511, 'structural_score': 41.09216248150511, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AVGO::20250821::support::3,"AVGO::support::264.8000::6.2500::avwap_D,vp_W::D,W",AVGO,2025-08-21,2025-08-27 23:59:59.999999,composite,support,261.6734418164236,267.9234900755032,264.79846594596336,"D,W","avwap_D,vp_W",2,"{'institutional_score': 29.298983231479554, 'structural_score': 27.078983231479555, 'touch_count': 4, 'reaction_score': 1.11, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250821::support::4,"AVGO::support::276.0550::9.1150::avwap_D,vp_W::D,W",AVGO,2025-08-21,2025-08-27 23:59:59.999999,composite,support,271.4964028835297,280.6102700392405,276.05333646138513,"D,W","avwap_D,vp_W",2,"{'institutional_score': 45.94389822832545, 'structural_score': 39.10389822832545, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250821::support::5,"AVGO::support::289.0550::4.3800::avwap_D,vp_D::D",AVGO,2025-08-21,2025-08-27 23:59:59.999999,composite,support,286.8659601275126,291.2456858889262,289.05582300821936,D,"avwap_D,vp_D",2,"{'institutional_score': 166.55401564165814, 'structural_score': 159.23401564165815, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AVGO::20250828::support::1,AVGO::support::267.8200::3.4850::avwap_D::D,AVGO,2025-08-28,2025-09-04 23:59:59.999999,cost,support,266.0781312086419,269.5630729808438,267.82060209474287,D,avwap_D,1,"{'institutional_score': 25.356555876428814, 'structural_score': 17.556555876428813, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20250828::support::2,"AVGO::support::275.0500::7.0900::avwap_D,vp_W::D,W",AVGO,2025-08-28,2025-09-04 23:59:59.999999,composite,support,271.50434455076856,278.59391507274904,275.0491298117588,"D,W","avwap_D,vp_W",2,"{'institutional_score': 33.605306845804726, 'structural_score': 26.765306845804723, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250828::support::3,"AVGO::support::297.2750::20.8125::avwap_D,vp_D,vp_W::D,W",AVGO,2025-08-28,2025-09-04 23:59:59.999999,composite,support,286.86782158692677,307.68051105658213,297.2741663217545,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 182.0465113415805, 'structural_score': 175.9265113415805, 'touch_count': 9, 'reaction_score': 3.0600000000000005, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250905::support::1,"AVGO::support::273.2950::15.0225::avwap_D,vp_W::D,W",AVGO,2025-09-05,2025-09-11 23:59:59.999999,composite,support,265.78362162037274,280.80497698094376,273.2942993006583,"D,W","avwap_D,vp_W",2,"{'institutional_score': 35.40232902272399, 'structural_score': 28.80232902272399, 'touch_count': 7, 'reaction_score': 3.3000000000000003, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250905::support::2,"AVGO::support::299.3700::18.3075::avwap_D,vp_D,vp_W::D,W",AVGO,2025-09-05,2025-09-11 23:59:59.999999,composite,support,290.218699092397,308.52559041023255,299.37214475131475,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 100.71981433620721, 'structural_score': 94.83981433620721, 'touch_count': 10, 'reaction_score': 2.9400000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250912::resistance::1,AVGO::resistance::364.3050::3.6425::avwap_D::D,AVGO,2025-09-12,2025-09-18 23:59:59.999999,cost,resistance,362.4845403916651,366.1276010991191,364.3060707453921,D,avwap_D,1,"{'institutional_score': 122.21351458218096, 'structural_score': 122.21351458218096, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20250912::support::2,"AVGO::support::299.0200::25.6450::avwap_D,vp_D,vp_W::D,W",AVGO,2025-09-12,2025-09-18 23:59:59.999999,composite,support,286.19947321097055,311.84349639256794,299.02148480176925,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 33.4875760655671, 'structural_score': 28.087576065567095, 'touch_count': 12, 'reaction_score': 2.7, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250912::support::3,AVGO::support::337.6700::7.2250::vp_D::D,AVGO,2025-09-12,2025-09-18 23:59:59.999999,inventory,support,334.0583168506622,341.283359225591,337.6708380381266,D,vp_D,1,"{'institutional_score': 26.400097313828894, 'structural_score': 26.400097313828894, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AVGO::20250912::support::4,"AVGO::support::346.8850::10.3350::avwap_D,vp_D::D",AVGO,2025-09-12,2025-09-18 23:59:59.999999,composite,support,341.71650149981184,352.052714446637,346.88460797322443,D,"avwap_D,vp_D",2,"{'institutional_score': 46.36896702660783, 'structural_score': 46.36896702660783, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AVGO::20250919::resistance::1,"AVGO::resistance::347.5700::12.5275::avwap_D,vp_D::D",AVGO,2025-09-19,2025-09-25 23:59:59.999999,composite,resistance,341.3085388755798,353.8364183960529,347.57247863581637,D,"avwap_D,vp_D",2,"{'institutional_score': 168.256424805517, 'structural_score': 160.456424805517, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AVGO::20250919::resistance::2,"AVGO::resistance::360.7750::12.1925::avwap_D,vp_D::D",AVGO,2025-09-19,2025-09-25 23:59:59.999999,composite,resistance,354.6771757533251,366.868620672226,360.77289821277554,D,"avwap_D,vp_D",2,"{'institutional_score': 47.396023758571985, 'structural_score': 39.59602375857198, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AVGO::20250919::support::3,AVGO::support::274.2800::7.3925::vp_W::W,AVGO,2025-09-19,2025-09-25 23:59:59.999999,inventory,support,270.5860948753357,277.977663974762,274.2818794250488,W,vp_W,1,"{'institutional_score': 18.460270245666784, 'structural_score': 11.620270245666784, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'VP (W, 1d higher-timeframe composite)', 'source_types': ['vp_W'], 'timeframes': ['W']}"
AVGO::20250919::support::4,"AVGO::support::297.5250::26.2200::avwap_D,vp_D,vp_W::D,W",AVGO,2025-09-19,2025-09-25 23:59:59.999999,composite,support,284.41612703323364,310.63513486862183,297.52563095092773,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 35.91109352046742, 'structural_score': 30.511093520467416, 'touch_count': 12, 'reaction_score': 2.7, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250919::support::5,AVGO::support::337.5400::7.0450::vp_D::D,AVGO,2025-09-19,2025-09-25 23:59:59.999999,inventory,support,334.01607032775877,341.06062034606936,337.53834533691406,D,vp_D,1,"{'institutional_score': 78.00271911076938, 'structural_score': 70.20271911076938, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AVGO::20250926::resistance::1,"AVGO::resistance::349.7300::34.3525::avwap_D,vp_D,vp_W::D,W",AVGO,2025-09-26,2025-10-02 23:59:59.999999,composite,resistance,332.5513617181778,366.90364583492277,349.7275037765503,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 65.24093972313915, 'structural_score': 57.920939723139156, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20250926::support::2,AVGO::support::285.8550::2.8575::avwap_D::D,AVGO,2025-09-26,2025-10-02 23:59:59.999999,cost,support,284.42333942247916,287.28186544682563,285.8526024346524,D,avwap_D,1,"{'institutional_score': 18.985929366248964, 'structural_score': 12.145929366248964, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20250926::support::3,"AVGO::support::300.1050::20.4425::avwap_D,vp_W::D,W",AVGO,2025-09-26,2025-10-02 23:59:59.999999,composite,support,289.8815604400635,310.3242602793376,300.10291035970056,"D,W","avwap_D,vp_W",2,"{'institutional_score': 35.9056482747728, 'structural_score': 30.265648274772804, 'touch_count': 11, 'reaction_score': 2.8200000000000003, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20251003::resistance::1,"AVGO::resistance::340.9650::17.6400::avwap_D,vp_D,vp_W::D,W",AVGO,2025-10-03,2025-10-09 23:59:59.999999,composite,resistance,332.1458562628428,349.78604031880695,340.9659482908249,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 182.41946072055558, 'structural_score': 175.09946072055558, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20251003::resistance::2,AVGO::resistance::360.2500::4.6375::vp_D::D,AVGO,2025-10-03,2025-10-09 23:59:59.999999,inventory,resistance,357.93291467984517,362.570850426356,360.2518825531006,D,vp_D,1,"{'institutional_score': 32.36760603140979, 'structural_score': 24.567606031409795, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AVGO::20251003::support::3,AVGO::support::287.8700::2.8775::avwap_D::D,AVGO,2025-10-03,2025-10-09 23:59:59.999999,cost,support,286.42927314980557,289.30795931211514,287.86861623096036,D,avwap_D,1,"{'institutional_score': 19.036534139459846, 'structural_score': 12.196534139459844, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20251003::support::4,"AVGO::support::300.1050::20.4425::avwap_D,vp_W::D,W",AVGO,2025-10-03,2025-10-09 23:59:59.999999,composite,support,289.8815604400635,310.3242602793376,300.10291035970056,"D,W","avwap_D,vp_W",2,"{'institutional_score': 35.19087502966235, 'structural_score': 29.55087502966235, 'touch_count': 11, 'reaction_score': 2.8200000000000003, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20251010::resistance::1,AVGO::resistance::345.8300::4.2000::avwap_D::D,AVGO,2025-10-10,2025-10-16 23:59:59.999999,cost,resistance,343.72827964775337,347.9289148366568,345.8285972422051,D,avwap_D,1,"{'institutional_score': 167.08314789326985, 'structural_score': 159.76314789326986, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'avwap_D', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20251010::resistance::2,AVGO::resistance::360.1150::4.4575::vp_D::D,AVGO,2025-10-10,2025-10-16 23:59:59.999999,inventory,resistance,357.88692064762114,362.3455832433701,360.1162519454956,D,vp_D,1,"{'institutional_score': 44.01967461232681, 'structural_score': 36.21967461232681, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AVGO::20251010::support::3,AVGO::support::289.8100::2.8975::avwap_D::D,AVGO,2025-10-10,2025-10-16 23:59:59.999999,cost,support,288.3613228158026,291.2594265626951,289.8103746892489,D,avwap_D,1,"{'institutional_score': 18.549383833776503, 'structural_score': 11.469383833776503, 'touch_count': 5, 'reaction_score': 3.5400000000000005, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20251010::support::4,"AVGO::support::300.4150::15.6575::avwap_D,vp_W::D,W",AVGO,2025-10-10,2025-10-16 23:59:59.999999,composite,support,292.5875033156077,308.24541930198666,300.4164613087972,"D,W","avwap_D,vp_W",2,"{'institutional_score': 30.940925146022607, 'structural_score': 25.060925146022605, 'touch_count': 10, 'reaction_score': 2.9400000000000004, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20251010::support::5,"AVGO::support::342.5950::16.0800::avwap_D,vp_D,vp_W::D,W",AVGO,2025-10-10,2025-10-16 23:59:59.999999,composite,support,334.55577870368955,350.6354864025116,342.5956325531006,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 181.3983320603727, 'structural_score': 174.5583320603727, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20251017::support::1,"AVGO::support::299.6650::16.1750::avwap_D,vp_W::D,W",AVGO,2025-10-17,2025-10-23 23:59:59.999999,composite,support,291.57840283357535,307.75291415928103,299.6656584964282,"D,W","avwap_D,vp_W",2,"{'institutional_score': 29.650818742373247, 'structural_score': 23.770818742373244, 'touch_count': 10, 'reaction_score': 2.9400000000000004, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20251017::support::2,"AVGO::support::341.7800::16.0025::avwap_D,vp_D,vp_W::D,W",AVGO,2025-10-17,2025-10-23 23:59:59.999999,composite,support,333.7785093943278,349.7814743985934,341.7799918964606,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 73.7668525150264, 'structural_score': 67.1668525150264, 'touch_count': 7, 'reaction_score': 3.3000000000000003, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20251024::resistance::1,AVGO::resistance::346.1750::5.3875::avwap_D::D,AVGO,2025-10-24,2025-10-30 23:59:59.999999,cost,resistance,343.47884443454944,348.8673821753997,346.17311330497455,D,avwap_D,1,"{'institutional_score': 169.25705174407867, 'structural_score': 162.41705174407866, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'avwap_D', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AVGO::20251024::support::2,"AVGO::support::297.2650::10.6700::avwap_D,vp_W::D,W",AVGO,2025-10-24,2025-10-30 23:59:59.999999,composite,support,291.92868044535317,302.597981745402,297.26333109537757,"D,W","avwap_D,vp_W",2,"{'institutional_score': 25.84025664475909, 'structural_score': 19.72025664475909, 'touch_count': 9, 'reaction_score': 3.0600000000000005, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AVGO::20251024::support::3,AVGO::support::307.7700::3.0775::avwap_D::D,AVGO,2025-10-24,2025-10-30 23:59:59.999999,cost,support,306.22921909156815,309.3068996854533,307.7680593885107,D,avwap_D,1,"{'institutional_score': 21.16152263327917, 'structural_score': 16.388189299945836, 'touch_count': 6, 'reaction_score': 2.386666666666667, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
