event_id,ticker,zone_id,event_timestamp,event_type,direction,price_at_event,boundary_price,close_distance_pct,bar_index,is_first_test,prior_test_count,zone_class,zone_side,zone_timeframe,zone_width_pct,confluence_count,metadata_json,label,success_flag,failure_flag,unresolved_flag,max_favorable_excursion,max_adverse_excursion,follow_through_pct,reentry_flag,bars_to_reentry,bars_to_target,outcome_window_end
MSFT::20251118::support::3::test::2025-11-18T00:00:00,MSFT,MSFT::20251118::support::3,2025-11-18,test,down,493.7900085449219,493.25397595264883,0.001086727362385221,0,True,0,cost,support,W,0.009999999999999962,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-18T00:00:00"", ""zone_valid_to"": ""2025-11-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251118::support::4::probe::2025-11-18T00:00:00,MSFT,MSFT::20251118::support::4,2025-11-18,probe,down,493.7900085449219,499.75674999283393,-0.011939291361242473,0,True,0,composite,support,"D,W",0.019603855335282132,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-18T00:00:00"", ""zone_valid_to"": ""2025-11-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251118::support::2::test::2025-11-19T00:00:00,MSFT,MSFT::20251118::support::2,2025-11-19,test,down,487.1199951171875,486.4872525808126,0.0013006353877068916,1,True,0,cost,support,W,0.009999999999999907,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-18T00:00:00"", ""zone_valid_to"": ""2025-11-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251118::support::3::probe::2025-11-19T00:00:00,MSFT,MSFT::20251118::support::3,2025-11-19,probe,down,487.1199951171875,493.25397595264883,-0.012435745345213753,1,False,1,cost,support,W,0.009999999999999962,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-18T00:00:00"", ""zone_valid_to"": ""2025-11-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251118::support::4::breakout_down::2025-11-19T00:00:00,MSFT,MSFT::20251118::support::4,2025-11-19,breakout_down,down,487.1199951171875,499.75674999283393,-0.025285811298852153,1,False,1,composite,support,"D,W",0.019603855335282132,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-11-18T00:00:00"", ""zone_valid_to"": ""2025-11-24T23:59:59.999999""}",success,1,0,0,0.16106912514688057,-0.07952863898566766,0.1534529494770939,0,,1.0,2025-02-04
MSFT::20251118::support::2::probe::2025-11-20T00:00:00,MSFT,MSFT::20251118::support::2,2025-11-20,probe,down,478.42999267578125,486.4872525808126,-0.016562119279154013,2,False,1,cost,support,W,0.009999999999999907,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-18T00:00:00"", ""zone_valid_to"": ""2025-11-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251118::support::3::breakout_down::2025-11-20T00:00:00,MSFT,MSFT::20251118::support::3,2025-11-20,breakout_down,down,478.42999267578125,493.25397595264883,-0.030053449134874576,2,False,2,cost,support,W,0.009999999999999962,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-11-18T00:00:00"", ""zone_valid_to"": ""2025-11-24T23:59:59.999999""}",success,1,0,0,0.14583113534220474,-0.06280958186777558,0.1361536382084702,0,,1.0,2025-02-05
MSFT::20251118::support::2::breakout_down::2025-11-21T00:00:00,MSFT,MSFT::20251118::support::2,2025-11-21,breakout_down,down,472.1199951171875,486.4872525808126,-0.029532649390928253,3,False,2,cost,support,W,0.009999999999999907,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-11-18T00:00:00"", ""zone_valid_to"": ""2025-11-24T23:59:59.999999""}",success,1,0,0,0.13441496253368038,-0.05028380598132127,0.11924931876480728,0,,1.0,2025-02-06
MSFT::20251118::support::4::probe::2025-11-24T00:00:00,MSFT,MSFT::20251118::support::4,2025-11-24,probe,down,474.0,499.75674999283393,-0.05153857350241545,4,False,2,composite,support,"D,W",0.019603855335282132,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-18T00:00:00"", ""zone_valid_to"": ""2025-11-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251125::resistance::1::probe::2025-11-26T00:00:00,MSFT,MSFT::20251125::resistance::1,2025-11-26,probe,up,485.5,484.4316490115888,0.0022053699228591645,1,True,0,composite,resistance,"D,W",0.010269845261724656,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-25T00:00:00"", ""zone_valid_to"": ""2025-12-02T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251125::resistance::1::breakout_up::2025-11-28T00:00:00,MSFT,MSFT::20251125::resistance::1,2025-11-28,breakout_up,up,492.010009765625,484.4316490115888,0.015643818419995372,2,False,1,composite,resistance,"D,W",0.010269845261724656,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-11-25T00:00:00"", ""zone_valid_to"": ""2025-12-02T23:59:59.999999""}",failure,0,1,0,-0.08867706757347515,0.16940713491422751,-0.15999674733894614,1,1.0,,2025-02-05
MSFT::20251125::resistance::2::probe::2025-11-28T00:00:00,MSFT,MSFT::20251125::resistance::2,2025-11-28,probe,up,492.010009765625,490.44586400086285,0.003189232246761068,2,True,0,cost,resistance,D,0.01000000000000004,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-25T00:00:00"", ""zone_valid_to"": ""2025-12-02T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251125::resistance::1::retest_up::2025-12-01T00:00:00,MSFT,MSFT::20251125::resistance::1,2025-12-01,retest_up,up,486.739990234375,484.4316490115888,0.0047650503997747765,3,False,2,composite,resistance,"D,W",0.010269845261724656,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""retest_up"", ""zone_valid_from"": ""2025-11-25T00:00:00"", ""zone_valid_to"": ""2025-12-02T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251125::resistance::2::test::2025-12-02T00:00:00,MSFT,MSFT::20251125::resistance::2,2025-12-02,test,up,490.0,490.44586400086285,-0.0009090993187824508,4,False,1,cost,resistance,D,0.01000000000000004,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-25T00:00:00"", ""zone_valid_to"": ""2025-12-02T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251203::support::5::probe::2025-12-03T00:00:00,MSFT,MSFT::20251203::support::5,2025-12-03,probe,down,477.7300109863281,479.819196326834,-0.004354109540633733,0,True,0,composite,support,"D,W",0.02381731751285536,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-12-03T00:00:00"", ""zone_valid_to"": ""2025-12-09T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251203::support::5::test::2025-12-04T00:00:00,MSFT,MSFT::20251203::support::5,2025-12-04,test,down,480.8399963378906,479.819196326834,0.0021274680522812865,1,False,1,composite,support,"D,W",0.02381731751285536,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-12-03T00:00:00"", ""zone_valid_to"": ""2025-12-09T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251210::support::3::probe::2025-12-10T00:00:00,MSFT,MSFT::20251210::support::3,2025-12-10,probe,down,478.55999755859375,479.8647041312118,-0.00271890506091753,0,True,0,composite,support,"D,W",0.01699542403076627,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-12-10T00:00:00"", ""zone_valid_to"": ""2025-12-16T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251210::support::3::test::2025-12-11T00:00:00,MSFT,MSFT::20251210::support::3,2025-12-11,test,down,483.4700012207031,479.8647041312118,0.00751315330853239,1,False,1,composite,support,"D,W",0.01699542403076627,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-12-10T00:00:00"", ""zone_valid_to"": ""2025-12-16T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
MSFT::20251210::support::3::breakout_down::2025-12-15T00:00:00,MSFT,MSFT::20251210::support::3,2025-12-15,breakout_down,down,474.82000732421875,479.8647041312118,-0.010512748204989148,3,False,2,composite,support,"D,W",0.01699542403076627,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-12-10T00:00:00"", ""zone_valid_to"": ""2025-12-16T23:59:59.999999""}",success,1,0,0,0.13933701748362448,-0.05568426358106761,0.12425761149469287,0,,1.0,2025-02-06
MSFT::20251210::support::3::probe::2025-12-16T00:00:00,MSFT,MSFT::20251210::support::3,2025-12-16,probe,down,476.3900146484375,479.8647041312118,-0.007240977410633213,4,False,3,composite,support,"D,W",0.01699542403076627,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-12-10T00:00:00"", ""zone_valid_to"": ""2025-12-16T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250521::resistance::1::test::2025-05-21T00:00:00,NVDA,NVDA::20250521::resistance::1,2025-05-21,test,up,131.8000030517578,137.17808874527614,-0.039205136495995455,0,True,0,composite,resistance,"D,W",0.03076649162655901,2,"{""source_reason"": ""vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-05-21T00:00:00"", ""zone_valid_to"": ""2025-05-28T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250521::resistance::1::test::2025-05-28T00:00:00,NVDA,NVDA::20250521::resistance::1,2025-05-28,test,up,134.80999755859375,137.17808874527614,-0.017262896781421583,4,False,1,composite,resistance,"D,W",0.03076649162655901,2,"{""source_reason"": ""vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-05-21T00:00:00"", ""zone_valid_to"": ""2025-05-28T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250529::resistance::1::probe::2025-05-29T00:00:00,NVDA,NVDA::20250529::resistance::1,2025-05-29,probe,up,139.19000244140625,137.17808874527614,0.01466643626932286,0,True,0,inventory,resistance,W,0.030510021422041768,1,"{""source_reason"": ""vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-05-29T00:00:00"", ""zone_valid_to"": ""2025-06-04T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250529::resistance::1::test::2025-05-30T00:00:00,NVDA,NVDA::20250529::resistance::1,2025-05-30,test,up,135.1300048828125,137.17808874527614,-0.01493010932866033,1,False,1,inventory,resistance,W,0.030510021422041768,1,"{""source_reason"": ""vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-05-29T00:00:00"", ""zone_valid_to"": ""2025-06-04T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250529::resistance::1::breakout_up::2025-06-04T00:00:00,NVDA,NVDA::20250529::resistance::1,2025-06-04,breakout_up,up,141.9199981689453,137.17808874527614,0.03456754257944465,4,False,2,inventory,resistance,W,0.030510021422041768,1,"{""source_reason"": ""vp_W"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-05-29T00:00:00"", ""zone_valid_to"": ""2025-06-04T23:59:59.999999""}",failure,0,1,0,0.049675895875966,0.20370628808985483,-0.08511839055038836,1,1.0,8.0,2025-02-07
NVDA::20250721::support::3::probe::2025-07-22T00:00:00,NVDA,NVDA::20250721::support::3,2025-07-22,probe,down,167.02999877929688,169.69686185677847,-0.015715453122123055,1,True,0,inventory,support,D,0.014316095475194548,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-21T00:00:00"", ""zone_valid_to"": ""2025-07-27T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250721::support::3::test::2025-07-23T00:00:00,NVDA,NVDA::20250721::support::3,2025-07-23,test,down,170.77999877929688,169.69686185677847,0.0063827752067245475,2,False,1,inventory,support,D,0.014316095475194548,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-21T00:00:00"", ""zone_valid_to"": ""2025-07-27T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250804::resistance::1::probe::2025-08-04T00:00:00,NVDA,NVDA::20250804::resistance::1,2025-08-04,probe,up,180.0,177.3644132930312,0.01485972669508649,0,True,0,cost,resistance,D,0.009999999999999919,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-04T00:00:00"", ""zone_valid_to"": ""2025-08-10T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250804::resistance::1::breakout_up::2025-08-05T00:00:00,NVDA,NVDA::20250804::resistance::1,2025-08-05,breakout_up,up,178.25999450683594,177.3644132930312,0.005049385032639659,1,False,1,cost,resistance,D,0.009999999999999919,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-08-04T00:00:00"", ""zone_valid_to"": ""2025-08-10T23:59:59.999999""}",failure,0,1,0,-0.14097380454625644,0.3660383393992714,-0.3343991631205346,1,1.0,,2025-02-04
NVDA::20250804::resistance::1::retest_up::2025-08-06T00:00:00,NVDA,NVDA::20250804::resistance::1,2025-08-06,retest_up,up,179.4199981689453,177.3644132930312,0.011589612807604214,2,False,2,cost,resistance,D,0.009999999999999919,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""retest_up"", ""zone_valid_from"": ""2025-08-04T00:00:00"", ""zone_valid_to"": ""2025-08-10T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250804::resistance::1::probe::2025-08-08T00:00:00,NVDA,NVDA::20250804::resistance::1,2025-08-08,probe,up,182.6999969482422,177.3644132930312,0.03008260538936779,4,False,2,cost,resistance,D,0.009999999999999919,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-04T00:00:00"", ""zone_valid_to"": ""2025-08-10T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250818::resistance::1::test::2025-08-18T00:00:00,NVDA,NVDA::20250818::resistance::1,2025-08-18,test,up,182.00999450683594,182.3025244630404,-0.0016046401829382373,0,True,0,cost,resistance,D,0.009999999999999856,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-18T00:00:00"", ""zone_valid_to"": ""2025-08-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250818::support::4::probe::2025-08-19T00:00:00,NVDA,NVDA::20250818::support::4,2025-08-19,probe,down,175.63999938964844,176.79429718971252,-0.006529044309757595,1,True,0,inventory,support,D,0.038231158658234614,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-18T00:00:00"", ""zone_valid_to"": ""2025-08-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250818::support::3::test::2025-08-20T00:00:00,NVDA,NVDA::20250818::support::3,2025-08-20,test,down,175.39999389648438,169.4854117457072,0.03489729345939988,2,True,0,inventory,support,D,0.02971759848810258,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-18T00:00:00"", ""zone_valid_to"": ""2025-08-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250818::support::4::breakout_down::2025-08-20T00:00:00,NVDA,NVDA::20250818::support::4,2025-08-20,breakout_down,down,175.39999389648438,176.79429718971252,-0.007886585231490608,2,False,1,inventory,support,D,0.038231158658234614,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-08-18T00:00:00"", ""zone_valid_to"": ""2025-08-24T23:59:59.999999""}",success,1,0,0,0.3557012196766354,-0.12696687450750385,0.2883123935299252,0,,1.0,2025-02-05
NVDA::20250818::support::4::retest_down::2025-08-21T00:00:00,NVDA,NVDA::20250818::support::4,2025-08-21,retest_down,down,174.97999572753906,176.79429718971252,-0.010262217113409432,3,False,2,inventory,support,D,0.038231158658234614,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""retest_down"", ""zone_valid_from"": ""2025-08-18T00:00:00"", ""zone_valid_to"": ""2025-08-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250818::support::4::failed_breakout_down::2025-08-22T00:00:00,NVDA,NVDA::20250818::support::4,2025-08-22,failed_breakout_down,down,177.99000549316406,176.79429718971252,0.0067632741692367,4,False,2,inventory,support,D,0.038231158658234614,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""failed_breakout_down"", ""zone_valid_from"": ""2025-08-18T00:00:00"", ""zone_valid_to"": ""2025-08-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250818::support::4::test::2025-08-22T00:00:00,NVDA,NVDA::20250818::support::4,2025-08-22,test,down,177.99000549316406,176.79429718971252,0.0067632741692367,4,False,2,inventory,support,D,0.038231158658234614,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-18T00:00:00"", ""zone_valid_to"": ""2025-08-24T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250825::resistance::1::test::2025-08-28T00:00:00,NVDA,NVDA::20250825::resistance::1,2025-08-28,test,up,180.1699981689453,183.51018925031025,-0.018201665504299993,3,True,0,composite,resistance,"D,W",0.03856329926377592,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-25T00:00:00"", ""zone_valid_to"": ""2025-09-01T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250902::support::4::probe::2025-09-02T00:00:00,NVDA,NVDA::20250902::support::4,2025-09-02,probe,down,170.77999877929688,172.8312917470932,-0.011868759106412306,0,True,0,inventory,support,D,0.012383920869896927,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-02T00:00:00"", ""zone_valid_to"": ""2025-09-08T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250902::support::4::breakout_down::2025-09-03T00:00:00,NVDA,NVDA::20250902::support::4,2025-09-03,breakout_down,down,170.6199951171875,172.8312917470932,-0.01279453857893694,1,False,1,inventory,support,D,0.012383920869896927,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-09-02T00:00:00"", ""zone_valid_to"": ""2025-09-08T23:59:59.999999""}",success,1,0,0,0.33765088869794285,-0.10250844411501883,0.30459497760279425,0,,1.0,2025-02-04
NVDA::20250902::support::4::probe::2025-09-08T00:00:00,NVDA,NVDA::20250902::support::4,2025-09-08,probe,down,168.30999755859375,172.8312917470932,-0.026160159672448214,4,False,2,inventory,support,D,0.012383920869896927,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-02T00:00:00"", ""zone_valid_to"": ""2025-09-08T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250916::support::4::test::2025-09-16T00:00:00,NVDA,NVDA::20250916::support::4,2025-09-16,test,down,174.8800048828125,174.8220441531717,0.00033154131060276576,0,True,0,composite,support,"D,W",0.013145217118079696,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-09-16T00:00:00"", ""zone_valid_to"": ""2025-09-22T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250916::support::4::probe::2025-09-17T00:00:00,NVDA,NVDA::20250916::support::4,2025-09-17,probe,down,170.2899932861328,174.8220441531717,-0.02592379518836937,1,False,1,composite,support,"D,W",0.013145217118079696,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-16T00:00:00"", ""zone_valid_to"": ""2025-09-22T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250916::resistance::1::probe::2025-09-22T00:00:00,NVDA,NVDA::20250916::resistance::1,2025-09-22,probe,up,183.61000061035156,183.25190578222274,0.0019541124366498457,4,True,0,composite,resistance,"D,W",0.04359661755246876,2,"{""source_reason"": ""vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-16T00:00:00"", ""zone_valid_to"": ""2025-09-22T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20250916::support::4::test::2025-09-22T00:00:00,NVDA,NVDA::20250916::support::4,2025-09-22,test,down,183.61000061035156,174.8220441531717,0.05026801110665553,4,False,2,composite,support,"D,W",0.013145217118079696,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-09-16T00:00:00"", ""zone_valid_to"": ""2025-09-22T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251007::resistance::1::test::2025-10-07T00:00:00,NVDA,NVDA::20251007::resistance::1,2025-10-07,test,up,185.0399932861328,188.33021463004786,-0.017470491128459102,0,True,0,composite,resistance,"D,W",0.016476957622813537,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-07T00:00:00"", ""zone_valid_to"": ""2025-10-13T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251007::resistance::1::probe::2025-10-08T00:00:00,NVDA,NVDA::20251007::resistance::1,2025-10-08,probe,up,189.11000061035156,188.33021463004786,0.004140525097555355,1,False,1,composite,resistance,"D,W",0.016476957622813537,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-07T00:00:00"", ""zone_valid_to"": ""2025-10-13T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251007::resistance::1::breakout_up::2025-10-09T00:00:00,NVDA,NVDA::20251007::resistance::1,2025-10-09,breakout_up,up,192.57000732421875,188.33021463004786,0.022512546393574986,2,False,2,composite,resistance,"D,W",0.016476957622813537,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-10-07T00:00:00"", ""zone_valid_to"": ""2025-10-13T23:59:59.999999""}",failure,0,1,0,-0.20480864590197292,0.4131484767201457,-0.3517682033376787,1,1.0,,2025-02-05
NVDA::20251007::resistance::1::failed_breakout_up::2025-10-10T00:00:00,NVDA,NVDA::20251007::resistance::1,2025-10-10,failed_breakout_up,up,183.16000366210938,188.33021463004786,-0.027452902223335473,3,False,3,composite,resistance,"D,W",0.016476957622813537,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""failed_breakout_up"", ""zone_valid_from"": ""2025-10-07T00:00:00"", ""zone_valid_to"": ""2025-10-13T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251007::resistance::1::test::2025-10-13T00:00:00,NVDA,NVDA::20251007::resistance::1,2025-10-13,test,up,188.32000732421875,188.33021463004786,-5.41989815556871e-05,4,False,3,composite,resistance,"D,W",0.016476957622813537,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-07T00:00:00"", ""zone_valid_to"": ""2025-10-13T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251014::support::3::probe::2025-10-14T00:00:00,NVDA,NVDA::20251014::support::3,2025-10-14,probe,down,180.02999877929688,185.47925285339355,-0.029379318658372372,0,True,0,composite,support,"D,W",0.024004850918502265,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-14T00:00:00"", ""zone_valid_to"": ""2025-10-20T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251014::support::3::breakout_down::2025-10-15T00:00:00,NVDA,NVDA::20251014::support::3,2025-10-15,breakout_down,down,179.8300018310547,185.47925285339355,-0.03045758992141368,1,False,1,composite,support,"D,W",0.024004850918502265,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-10-14T00:00:00"", ""zone_valid_to"": ""2025-10-20T23:59:59.999999""}",success,1,0,0,0.37157314694129717,-0.14847353987865772,0.3402101967537803,0,,1.0,2025-02-04
NVDA::20251014::support::3::probe::2025-10-20T00:00:00,NVDA,NVDA::20251014::support::3,2025-10-20,probe,down,182.63999938964844,185.47925285339355,-0.015307660668599475,4,False,2,composite,support,"D,W",0.024004850918502265,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-14T00:00:00"", ""zone_valid_to"": ""2025-10-20T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251014::support::3::retest_down::2025-10-20T00:00:00,NVDA,NVDA::20251014::support::3,2025-10-20,retest_down,down,182.63999938964844,185.47925285339355,-0.015307660668599475,4,False,2,composite,support,"D,W",0.024004850918502265,3,"{""source_reason"": ""avwap_D,avwap_W,vp_D"", ""trigger_rule"": ""retest_down"", ""zone_valid_from"": ""2025-10-14T00:00:00"", ""zone_valid_to"": ""2025-10-20T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251021::resistance::1::probe::2025-10-24T00:00:00,NVDA,NVDA::20251021::resistance::1,2025-10-24,probe,up,186.25999450683594,185.9895712449559,0.0014539700267596288,3,True,0,composite,resistance,"D,W",0.018311476712752406,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-21T00:00:00"", ""zone_valid_to"": ""2025-10-27T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251104::support::2::probe::2025-11-04T00:00:00,NVDA,NVDA::20251104::support::2,2025-11-04,probe,down,198.69000244140625,200.98270667008248,-0.011407470158314432,0,True,0,cost,support,W,0.01000000000000001,1,"{""source_reason"": ""avwap_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-04T00:00:00"", ""zone_valid_to"": ""2025-11-10T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
NVDA::20251104::support::3::probe::2025-11-04T00:00:00,NVDA,NVDA::20251104::support::3,2025-11-04,probe,down,198.69000244140625,205.19137770066135,-0.031684446647360975,0,True,0,cost,support,D,0.010000000000000002,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-04T00:00:00"", ""zone_valid_to"": ""2025-11-10T23:59:59.999999""}",not_applicable,0,0,0,,,,0,,,
